"","TI","code","age","gender","edu","manage","conhour","contype","lmx","infshare","voice","paysatis","fair","proact","caropp"
"486",2,"LBgeel",-12.3610729023384,0.570151306740027,1.07977991746905,0.762723521320495,8.43810178817056,0.195323246217332,1.2585396607061,-0.0178817056396148,0.063101788170564,-1.03645116918845,-0.304203920220083,1.06107290233838,-1.29275561668959
"487",3,"LBgeel",-15.3610729023384,0.570151306740027,-0.920220082530949,0.762723521320495,6.43810178817056,0.195323246217332,0.175206327372765,-0.0178817056396148,-0.686898211829436,0.630215497478221,-0.366703920220083,-0.938927097661623,-0.292755616689592
"488",1.66666666666667,"LBgeel",-17.3610729023384,-0.429848693259972,0.0797799174690512,-0.237276478679505,-31.5618982118294,0.195323246217332,-0.241460339293902,-1.01788170563961,-0.686898211829436,0.296882164144888,0.320796079779917,0.861072902338377,-0.292755616689592
"489",1,"LBgeel",-2.36107290233838,0.570151306740027,-0.920220082530949,-0.237276478679505,2.43810178817056,-0.804676753782668,0.0918729940394316,-0.517881705639615,-0.186898211829436,-0.369784502521779,-0.304203920220083,-0.138927097661623,0.0405777166437415
"490",3,"LBlimoen",11.6389270976616,0.570151306740027,0.0797799174690512,0.762723521320495,1.43810178817056,0.195323246217332,0.00853966070609813,-1.51788170563961,0.063101788170564,-0.369784502521779,0.0707960797799174,0.0610729023383767,-0.626088950022925
"491",1.33333333333333,"LBlimoen",-10.3610729023384,-0.429848693259972,2.07977991746905,0.762723521320495,8.43810178817056,0.195323246217332,1.17520632737277,-1.51788170563961,0.813101788170564,-0.0364511691884455,0.383296079779917,1.06107290233838,1.70724438331041
"492",3,"LBlimoen",-11.3610729023384,-0.429848693259972,1.07977991746905,-0.237276478679505,8.43810178817056,0.195323246217332,0.175206327372765,-1.51788170563961,-0.686898211829436,0.630215497478221,-0.366703920220083,0.261072902338377,0.707244383310408
"494",4,"LBmagenta",-12.3610729023384,0.570151306740027,2.07977991746905,-0.237276478679505,8.43810178817056,0.195323246217332,-0.908127005960568,-1.01788170563961,-0.186898211829436,-2.03645116918845,-1.61670392022008,0.261072902338377,-2.29275561668959
"495",4.33333333333333,"LBmagenta",0.638927097661622,0.570151306740027,-0.920220082530949,-0.237276478679505,-12.5618982118294,0.195323246217332,-0.241460339293902,-2.01788170563961,-0.186898211829436,-0.369784502521779,-0.741703920220083,0.0610729023383767,-1.29275561668959
"496",4,"LBmagenta",-3.36107290233838,0.570151306740027,1.07977991746905,-0.237276478679505,4.43810178817056,0.195323246217332,-0.324793672627235,0.982118294360385,-0.436898211829436,0.296882164144888,0.195796079779917,0.0610729023383767,-0.959422283356258
"497",2,"LBmagenta",15.6389270976616,-0.429848693259972,0.0797799174690512,-0.237276478679505,8.43810178817056,0.195323246217332,0.00853966070609813,-0.517881705639615,-0.936898211829436,0.630215497478221,0.195796079779917,0.0610729023383767,-0.626088950022925
"498",2.66666666666667,"LBoranje",-5.36107290233838,-0.429848693259972,-2.92022008253095,0.762723521320495,8.43810178817056,0.195323246217332,-0.158127005960568,-2.01788170563961,0.313101788170564,-0.703117835855112,-0.491703920220083,0.261072902338377,-0.292755616689592
"499",1,"LBoranje",19.6389270976616,-0.429848693259972,0.0797799174690512,0.762723521320495,8.43810178817056,0.195323246217332,0.175206327372765,-0.517881705639615,-0.186898211829436,0.296882164144888,0.633296079779917,0.0610729023383767,0.707244383310408
"500",1,"LBoranje",1.63892709766162,0.570151306740027,2.07977991746905,-0.237276478679505,-4.56189821182944,0.195323246217332,0.00853966070609813,-1.51788170563961,0.563101788170564,-0.703117835855112,0.383296079779917,0.861072902338377,-0.959422283356258
"501",1.33333333333333,"LBoranje",23.6389270976616,-0.429848693259972,-0.920220082530949,0.762723521320495,0.438101788170563,0.195323246217332,-0.241460339293902,-2.51788170563961,-1.18689821182944,-0.369784502521779,0.00829607977991742,0.261072902338377,-0.959422283356258
"502",2.66666666666667,"LBpaars",7.63892709766162,-0.429848693259972,2.07977991746905,-0.237276478679505,8.43810178817056,0.195323246217332,-0.574793672627235,0.982118294360385,1.06310178817056,-1.36978450252178,-0.429203920220083,0.861072902338377,0.707244383310408
"503",3,"LBpaars",10.6389270976616,-0.429848693259972,2.07977991746905,-0.237276478679505,0.438101788170563,0.195323246217332,0.0918729940394316,1.48211829436039,1.06310178817056,-0.0364511691884455,0.0707960797799174,0.0610729023383767,-0.626088950022925
"504",1.66666666666667,"LBpaars",9.63892709766162,0.570151306740027,2.07977991746905,-0.237276478679505,0.438101788170563,-0.804676753782668,-0.0747936726272354,1.48211829436039,1.31310178817056,0.296882164144888,-0.0542039202200826,0.0610729023383767,0.707244383310408
"505",1,"LBpaars",19.6389270976616,-0.429848693259972,2.07977991746905,0.762723521320495,8.43810178817056,-0.804676753782668,0.425206327372765,0.982118294360385,1.06310178817056,1.29688216414489,-0.241703920220083,1.06107290233838,0.373911049977075
"506",2.66666666666667,"LBpaars",11.6389270976616,-0.429848693259972,2.07977991746905,-0.237276478679505,0.438101788170563,0.195323246217332,-0.741460339293902,0.482118294360385,-0.186898211829436,-0.0364511691884455,-1.05420392022008,1.06107290233838,-1.29275561668959
"507",2,"LBpaars",1.63892709766162,-0.429848693259972,2.07977991746905,-0.237276478679505,4.43810178817056,0.195323246217332,0.0918729940394316,0.982118294360385,0.563101788170564,-0.703117835855112,-0.866703920220083,0.0610729023383767,-0.292755616689592
"508",1,"LBrood",6.63892709766162,-0.429848693259972,1.07977991746905,-0.237276478679505,-31.5618982118294,0.195323246217332,-0.158127005960568,1.48211829436039,-0.436898211829436,-1.03645116918845,-0.366703920220083,-0.538927097661623,0.0405777166437415
"509",3.66666666666667,"LBrood",14.6389270976616,-0.429848693259972,-0.920220082530949,-0.237276478679505,-31.5618982118294,0.195323246217332,-1.07479367262724,1.48211829436039,-0.686898211829436,-1.03645116918845,-0.804203920220083,-0.738927097661623,1.70724438331041
"510",3.66666666666667,"LBrood",21.6389270976616,0.570151306740027,-0.920220082530949,-0.237276478679505,-15.5618982118294,0.195323246217332,-1.07479367262724,1.48211829436039,-2.18689821182944,-2.03645116918845,-0.429203920220083,-2.33892709766162,-2.29275561668959
"511",2,"LBrood",28.6389270976616,-0.429848693259972,-0.920220082530949,-0.237276478679505,-26.5618982118294,0.195323246217332,-1.4914603392939,-2.51788170563961,-1.93689821182944,-2.36978450252178,-1.61670392022008,-0.338927097661623,-1.29275561668959
"512",2.33333333333333,"LBrood",20.6389270976616,-0.429848693259972,-2.92022008253095,-0.237276478679505,8.43810178817056,0.195323246217332,-0.491460339293902,-1.51788170563961,-1.68689821182944,-0.369784502521779,-0.554203920220083,0.0610729023383767,-0.292755616689592
"514",1.33333333333333,"LBrood",-3.36107290233838,0.570151306740027,-0.920220082530949,-0.237276478679505,0.438101788170563,0.195323246217332,-0.324793672627235,-1.51788170563961,-0.686898211829436,0.963548830811554,-0.0542039202200826,-0.138927097661623,-0.292755616689592
"515",2.33333333333333,"LBrood",20.6389270976616,-0.429848693259972,-2.92022008253095,-0.237276478679505,8.43810178817056,0.195323246217332,-0.574793672627235,0.482118294360385,-1.93689821182944,-0.369784502521779,-0.741703920220083,0.0610729023383767,-0.292755616689592
"516",1,"LBwit",-16.3610729023384,-0.429848693259972,-0.920220082530949,-0.237276478679505,8.43810178817056,0.195323246217332,-0.408127005960568,1.48211829436039,0.813101788170564,0.630215497478221,-0.179203920220083,-0.738927097661623,1.70724438331041
"517",3,"LBwit",-16.3610729023384,-0.429848693259972,-0.920220082530949,-0.237276478679505,8.43810178817056,-0.804676753782668,-0.741460339293902,-0.517881705639615,-0.186898211829436,-0.369784502521779,-0.366703920220083,-0.938927097661623,-0.292755616689592
"518",1.33333333333333,"LBwit",-11.3610729023384,-0.429848693259972,0.0797799174690512,0.762723521320495,8.43810178817056,0.195323246217332,0.175206327372765,0.982118294360385,0.313101788170564,-0.703117835855112,-0.491703920220083,0.0610729023383767,0.707244383310408
