TI,code,age,gender,edu,manage,conhour,contype,lmx,infshare,voice,paysatis,fair,proact,caropp,N,FTEN,FTELY,Council,HR,Levels,Departments,Managers,FB,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,SB,AB,ce,sp,eo
1.333333333,LVrood,3.638927098,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,0.758539661,1.482118294,1.063101788,-0.036451169,-0.24170392,1.061072902,0.37391105,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
1,LVrood,8.638927098,0.570151307,-0.920220083,-0.237276479,-3.561898212,0.195323246,0.425206327,1.482118294,1.063101788,-0.036451169,0.25829608,-0.338927098,0.707244383,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
1,LVrood,14.6389271,-0.429848693,0.079779917,0.762723521,8.438101788,0.195323246,1.258539661,0.982118294,-0.686898212,1.296882164,0.94579608,0.261072902,0.37391105,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
1,LVrood,23.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.741460339,1.482118294,0.313101788,-0.036451169,0.00829608,0.061072902,1.040577717,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
1.333333333,LVrood,9.638927098,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.175206327,0.482118294,0.313101788,0.630215497,0.57079608,1.061072902,1.040577717,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
2,LVrood,8.638927098,0.570151307,-0.920220083,-0.237276479,-7.561898212,0.195323246,-0.241460339,1.482118294,0.313101788,0.630215497,0.07079608,0.061072902,0.707244383,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
2.666666667,LVrood,-12.3610729,0.570151307,1.079779917,-0.237276479,4.438101788,0.195323246,0.258539661,1.482118294,1.313101788,-0.369784503,-0.11670392,0.061072902,0.707244383,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
1,LVrood,27.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.158127006,1.482118294,1.063101788,-0.369784503,-0.05420392,-0.538927098,0.040577717,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
2,LVrood,14.6389271,0.570151307,-0.920220083,-0.237276479,-3.561898212,0.195323246,0.258539661,1.482118294,0.063101788,0.630215497,0.07079608,-0.338927098,0.040577717,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
1,LVrood,2.638927098,0.570151307,1.079779917,-0.237276479,0.438101788,0.195323246,0.425206327,1.482118294,-0.936898212,0.630215497,0.44579608,0.061072902,1.707244383,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
1.666666667,LVrood,11.6389271,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.258539661,0.482118294,0.063101788,0.630215497,0.38329608,0.661072902,0.707244383,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
1.333333333,LVrood,11.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.258539661,1.482118294,0.313101788,0.630215497,-0.24170392,-0.138927098,0.37391105,5.728335626,2.596973865,4.479367263,-0.170563961,-0.44085282,0.332874828,2.229023384,-2.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-1.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,-1.114917563,0.079806332,-1.462337865
2,LVroze,-12.3610729,0.570151307,-0.920220083,-0.237276479,4.438101788,0.195323246,-0.158127006,-0.017881706,0.813101788,0.296882164,0.63329608,0.061072902,1.040577717,-34.27166437,-28.40302613,-27.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-1.257774706,-0.074039822,-1.795671199
1.333333333,LVroze,-11.3610729,0.570151307,-0.920220083,0.762723521,4.438101788,0.195323246,-0.158127006,-0.017881706,0.813101788,0.296882164,0.69579608,0.061072902,1.707244383,-34.27166437,-32.40302613,-28.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-1.257774706,-0.074039822,-1.795671199
1,LVroze,-18.3610729,0.570151307,-0.920220083,-0.237276479,-31.56189821,-0.804676754,0.258539661,-0.017881706,0.813101788,0.296882164,1.38329608,-0.938927098,0.707244383,-34.27166437,-30.40302613,-18.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-1.257774706,-0.074039822,-1.795671199
1.333333333,LVroze,6.638927098,0.570151307,-0.920220083,-0.237276479,-7.561898212,0.195323246,0.341872994,-0.017881706,1.813101788,0.630215497,0.63329608,0.061072902,1.707244383,-34.27166437,-27.40302613,-27.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-1.257774706,-0.074039822,-1.795671199
1.333333333,LVroze,0.638927098,0.570151307,-0.920220083,-0.237276479,-7.561898212,0.195323246,-0.408127006,-0.017881706,1.313101788,0.630215497,0.63329608,0.061072902,0.707244383,-34.27166437,-28.40302613,-26.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-1.257774706,-0.074039822,-1.795671199
2.666666667,LVroze,-6.361072902,0.570151307,-0.920220083,-0.237276479,-15.56189821,0.195323246,-0.408127006,-0.017881706,1.313101788,0.630215497,0.13329608,0.061072902,0.707244383,-34.27166437,-21.40302613,-26.52063274,-0.170563961,-0.44085282,0.332874828,-3.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-1.257774706,-0.074039822,-1.795671199
1,LVviolet,-18.3610729,0.570151307,0.079779917,-0.237276479,-21.56189821,-0.804676754,0.258539661,0.482118294,0.563101788,-0.036451169,-0.11670392,-0.338927098,0.707244383,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
1.333333333,LVviolet,-12.3610729,-0.429848693,-0.920220083,-0.237276479,6.438101788,-0.804676754,0.008539661,0.982118294,1.063101788,0.630215497,-0.11670392,0.061072902,0.707244383,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
1.666666667,LVviolet,-6.361072902,0.570151307,1.079779917,0.762723521,0.438101788,0.195323246,-0.158127006,0.482118294,1.063101788,0.630215497,-0.11670392,0.261072902,0.707244383,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
3.666666667,LVviolet,-5.361072902,0.570151307,-0.920220083,0.762723521,8.438101788,0.195323246,0.091872994,-1.517881706,-1.186898212,0.296882164,0.38329608,0.061072902,-0.959422283,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
2.666666667,LVviolet,-6.361072902,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.091872994,-1.517881706,0.063101788,0.296882164,0.44579608,1.061072902,0.37391105,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
3.333333333,LVviolet,-11.3610729,-0.429848693,-0.920220083,0.762723521,6.438101788,0.195323246,-1.074793673,-2.517881706,-0.436898212,-0.703117836,-0.49170392,-0.138927098,-0.292755617,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
1.666666667,LVviolet,-13.3610729,0.570151307,1.079779917,-0.237276479,6.438101788,-0.804676754,0.258539661,1.482118294,-1.436898212,0.296882164,-0.17920392,0.661072902,-0.292755617,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
3,LVviolet,4.638927098,0.570151307,-0.920220083,0.762723521,6.438101788,0.195323246,-0.241460339,-1.517881706,0.063101788,-0.036451169,-0.11670392,0.261072902,-0.292755617,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
1,LVviolet,-5.361072902,0.570151307,-0.920220083,0.762723521,8.438101788,0.195323246,0.675206327,-2.517881706,-1.186898212,-0.369784503,0.44579608,0.261072902,0.37391105,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
2.333333333,LVviolet,-5.361072902,-0.429848693,-0.920220083,0.762723521,6.438101788,0.195323246,-0.408127006,-1.517881706,-0.186898212,-0.036451169,-0.24170392,-1.138927098,-0.959422283,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
2.333333333,LVviolet,-8.361072902,0.570151307,1.079779917,-0.237276479,0.438101788,0.195323246,-0.324793673,-0.017881706,-0.686898212,-0.369784503,-0.05420392,-0.538927098,0.37391105,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
3.333333333,LVviolet,-16.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,-0.804676754,0.258539661,0.982118294,0.313101788,-0.036451169,-0.24170392,0.061072902,-0.292755617,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
3.333333333,LVviolet,-13.3610729,0.570151307,2.079779917,-0.237276479,-31.56189821,0.195323246,0.008539661,0.482118294,1.313101788,-0.036451169,0.32079608,0.661072902,0.040577717,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
1.333333333,LVviolet,-16.3610729,0.570151307,-0.920220083,-0.237276479,-31.56189821,0.195323246,0.175206327,-1.017881706,-0.686898212,-1.036451169,-0.05420392,0.061072902,-0.292755617,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
1,LVviolet,-16.3610729,0.570151307,-0.920220083,-0.237276479,-30.56189821,-0.804676754,0.175206327,1.482118294,-0.436898212,0.296882164,0.63329608,-0.138927098,0.707244383,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
3,LVviolet,-13.3610729,-0.429848693,0.079779917,0.762723521,8.438101788,0.195323246,-0.158127006,-1.517881706,-0.686898212,-1.036451169,-0.49170392,0.861072902,0.37391105,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
1,LVviolet,-14.3610729,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,0.091872994,-0.517881706,-0.186898212,0.630215497,0.25829608,0.061072902,0.040577717,17.72833563,-22.40302613,-20.52063274,-0.170563961,-0.44085282,3.332874828,0.229023384,-0.463548831,-0.549518569,0.863823934,-0.150618982,0.171939477,0.850068776,0.460797799,0.812929849,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.313653865,0.772114025,-0.017893421
1,LVzilver,14.6389271,-0.429848693,-0.920220083,0.762723521,-6.561898212,0.195323246,-0.074793673,-1.017881706,-0.686898212,0.296882164,-0.05420392,0.461072902,-2.292755617,-31.27166437,-32.40302613,-28.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,NA,-0.257774706,NA,-0.129004532
2.666666667,LVzilver,3.638927098,0.570151307,0.079779917,-0.237276479,-31.56189821,0.195323246,-0.324793673,-1.517881706,-0.686898212,-0.036451169,-0.30420392,-0.338927098,-0.292755617,-31.27166437,-32.40302613,-28.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,NA,-0.257774706,NA,-0.129004532
3.666666667,LVzilver,-18.3610729,-0.429848693,-0.920220083,-0.237276479,-22.56189821,-0.804676754,-1.074793673,-2.017881706,-0.186898212,-1.036451169,-0.67920392,-2.538927098,-1.292755617,-31.27166437,-32.40302613,-28.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,NA,-0.257774706,NA,-0.129004532
3,LVzilver,9.638927098,0.570151307,-1.920220083,-0.237276479,-9.561898212,0.195323246,-0.491460339,-2.517881706,-0.936898212,-0.369784503,-0.42920392,-0.138927098,-0.292755617,-31.27166437,-32.40302613,-28.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,NA,-0.257774706,NA,-0.129004532
1,LVzilver,-18.3610729,-0.429848693,0.079779917,-0.237276479,-22.56189821,0.195323246,-0.241460339,-0.517881706,-0.186898212,0.630215497,0.00829608,-0.138927098,-0.292755617,-31.27166437,-32.40302613,-28.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,NA,-0.257774706,NA,-0.129004532
1.333333333,LVzilver,-21.3610729,0.570151307,-2.920220083,-0.237276479,-26.56189821,0.195323246,0.425206327,1.482118294,0.813101788,1.296882164,0.38329608,-0.938927098,0.040577717,-31.27166437,-32.40302613,-28.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,NA,-0.257774706,NA,-0.129004532
3.333333333,LVzilver,-17.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,0.195323246,-0.574793673,-1.517881706,-1.436898212,-1.036451169,-0.11670392,0.661072902,-0.292755617,-31.27166437,-32.40302613,-28.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,NA,-0.257774706,NA,-0.129004532
3.333333333,LVzilver,9.638927098,0.570151307,0.079779917,-0.237276479,-8.561898212,0.195323246,-0.658127006,-2.517881706,-1.436898212,0.630215497,0.38329608,0.061072902,-0.292755617,-31.27166437,-32.40302613,-28.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,NA,-0.257774706,NA,-0.129004532
1.333333333,LVzilver,19.6389271,0.570151307,-1.920220083,-0.237276479,-8.561898212,0.195323246,0.175206327,0.982118294,-0.686898212,-0.036451169,-0.05420392,0.061072902,0.37391105,-31.27166437,-32.40302613,-28.52063274,-0.170563961,-0.44085282,0.332874828,-1.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,NA,-0.257774706,NA,-0.129004532
1,LVzwart,-0.361072902,0.570151307,-0.920220083,0.762723521,-7.561898212,0.195323246,0.425206327,-0.017881706,-0.686898212,1.630215497,1.19579608,0.261072902,0.37391105,-26.27166437,-26.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-0.770976616,0.536451169,-0.549518569,-1.136176066,-0.150618982,1.171939477,-1.149931224,-0.539202201,-0.187070151,-2.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-2.114917563,-0.150962898,NA
2.333333333,LVzwart,-8.361072902,0.570151307,-0.920220083,0.762723521,6.438101788,0.195323246,0.508539661,-1.017881706,-0.186898212,-0.036451169,0.57079608,0.861072902,0.707244383,-26.27166437,-26.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-0.770976616,0.536451169,-0.549518569,-1.136176066,-0.150618982,1.171939477,-1.149931224,-0.539202201,-0.187070151,-2.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-2.114917563,-0.150962898,NA
2,LVzwart,-17.3610729,-0.429848693,-0.920220083,-0.237276479,-31.56189821,-0.804676754,0.841872994,1.482118294,1.063101788,-0.369784503,-0.05420392,-0.938927098,0.37391105,-26.27166437,-26.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-0.770976616,0.536451169,-0.549518569,-1.136176066,-0.150618982,1.171939477,-1.149931224,-0.539202201,-0.187070151,-2.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-2.114917563,-0.150962898,NA
1,LVzwart,-2.361072902,-0.429848693,-1.920220083,0.762723521,6.438101788,-0.804676754,0.425206327,-1.517881706,-0.686898212,0.630215497,0.44579608,0.061072902,0.37391105,-26.27166437,-26.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-0.770976616,0.536451169,-0.549518569,-1.136176066,-0.150618982,1.171939477,-1.149931224,-0.539202201,-0.187070151,-2.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-2.114917563,-0.150962898,NA
3,LVzwart,-10.3610729,0.570151307,-1.920220083,0.762723521,6.438101788,-0.804676754,0.341872994,-0.017881706,-0.436898212,-1.036451169,0.07079608,-0.138927098,-0.292755617,-26.27166437,-26.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-0.770976616,0.536451169,-0.549518569,-1.136176066,-0.150618982,1.171939477,-1.149931224,-0.539202201,-0.187070151,-2.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-2.114917563,-0.150962898,NA
3,LVzwart,-15.3610729,0.570151307,-0.920220083,-0.237276479,4.438101788,0.195323246,1.008539661,1.482118294,1.313101788,0.630215497,0.32079608,-0.338927098,0.040577717,-26.27166437,-26.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-0.770976616,0.536451169,-0.549518569,-1.136176066,-0.150618982,1.171939477,-1.149931224,-0.539202201,-0.187070151,-2.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-2.114917563,-0.150962898,NA
2.666666667,LVzwart,0.638927098,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,0.175206327,0.482118294,1.063101788,0.630215497,0.63329608,-0.138927098,0.707244383,-26.27166437,-26.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-0.770976616,0.536451169,-0.549518569,-1.136176066,-0.150618982,1.171939477,-1.149931224,-0.539202201,-0.187070151,-2.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-2.114917563,-0.150962898,NA
1,LVzwart,11.6389271,0.570151307,0.079779917,0.762723521,2.438101788,0.195323246,-0.074793673,-1.517881706,-0.186898212,-0.036451169,0.25829608,0.661072902,-0.62608895,-26.27166437,-26.40302613,-22.52063274,-0.170563961,-0.44085282,-1.667125172,-0.770976616,0.536451169,-0.549518569,-1.136176066,-0.150618982,1.171939477,-1.149931224,-0.539202201,-0.187070151,-2.094910591,0.955295736,1.149243466,-0.04561161,-0.085434174,-2.114917563,-0.150962898,NA
1,MPblack,25.6389271,-0.429848693,-0.920220083,-0.237276479,4.438101788,0.195323246,-0.074793673,1.482118294,-0.436898212,0.630215497,0.63329608,-0.338927098,1.040577717,6.728335626,14.59697387,18.47936726,-0.170563961,-0.44085282,0.332874828,0.229023384,2.536451169,-0.549518569,2.863823934,0.849381018,1.171939477,-1.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,-0.543488992,0.38749864,2.204328801
1,MPblack,-9.361072902,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.258539661,0.482118294,-1.186898212,0.963548831,1.38329608,0.261072902,0.707244383,6.728335626,14.59697387,18.47936726,-0.170563961,-0.44085282,0.332874828,0.229023384,2.536451169,-0.549518569,2.863823934,0.849381018,1.171939477,-1.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,-0.543488992,0.38749864,2.204328801
1,MPblack,8.638927098,0.570151307,1.079779917,0.762723521,8.438101788,0.195323246,1.258539661,-1.017881706,-0.936898212,1.296882164,1.63329608,0.461072902,0.707244383,6.728335626,14.59697387,18.47936726,-0.170563961,-0.44085282,0.332874828,0.229023384,2.536451169,-0.549518569,2.863823934,0.849381018,1.171939477,-1.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,-0.543488992,0.38749864,2.204328801
1.333333333,MPblack,4.638927098,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.008539661,-1.017881706,-1.436898212,0.963548831,0.63329608,-1.938927098,-0.62608895,6.728335626,14.59697387,18.47936726,-0.170563961,-0.44085282,0.332874828,0.229023384,2.536451169,-0.549518569,2.863823934,0.849381018,1.171939477,-1.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,0.149243466,-0.04561161,0.914565826,-0.543488992,0.38749864,2.204328801
